"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100"
"gene1917",0,0,0,0,0,213.371630984183,0,0,0,0,0,0,0,0,0,0,18.5346552958491,0,0,26.5064057210618,18.1583672475179,0,0,0,0,0,5.74398899977245,0,0,0,0,15.8638140545281,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09926546678977,12.6916741584298,0,0,0,0,128.016795666217,29.6805764834388,291.488974768918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4305353882495,0.518320187135285,0,0,0,0,0,0,12.4565606355231,0,0,0,0.175667335365894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89411394990626,0
"gene1918",0,0,0,84.8071363937289,0,0,0,0,0,0,0,0,183.367418473347,40.4216932318719,0,0,0,0,0,0,0,0,117.511074827198,0,0,0,0,0,0,0,0,0,0,23.1939214644929,58.0346389710723,0,0,0,467.638443093916,145.797043267909,19.8976074239181,0,0,0,0,26.7243042717633,0,1.07215798833151,0,0,0,0,0,0,0,32.8654452311957,0,0,0,0,0,0,113.971864974367,0,111.176512741632,0,8.10587118310078,277.02410747534,44.5351251950035,39.7329730783637,0,0,0,0,0,0,114.725544182518,0,236.693015775806,0,0,192.565991680257,0,575.181556979799,0,0,56.0085149041479,0,0,16.331002271666,0,30.6297321183459,0,0,0,0,0,0,0,23.4486450536027
"gene1919",0,0,0,0,0,0,0,55.9105465803241,0,7.58338550749462,0,0,6.81608024083827,0,0,0,0,0,31.0559782887084,0,0,0,0,0,0,0,0.665658720326071,0,0,17.9499638004972,0,0,0,0,0,0,0,0,7.8841922797106,0,0,0,0,94.5496899022532,0,0,0,0,0,0,83.2991977592394,0,47.1129783743442,0,0,0,0,0,0,159.798553919318,0,0,0,0,0,0,0,58.2983239901772,0,0,0,0,37.1034626089091,0,147.42913342494,0,175.180330532575,6.88076349437605,0,0,0,0,0,0,0,0,0,18.1054788449801,0,0,0,172.108639457285,118.179630039508,71.3019402666914,0,31.514720222682,0,0,274.039682485945,0
"gene1920",0,30.1497852790258,0,0,66.3221814644744,29.3887411823147,0,0,0,44.4395644761303,0,0,0,0,8.26341148438363,0,0,0,0,0,0,0,160.019253082839,130.666851035813,7.36968596459731,0,0,72.2525148508713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4715691417825,0,79.4875409070369,0,0,0,0,0,0,0,0,0,0,140.221885534529,0,70.3661964147137,0,0,0,0,0,0,49.1216977726543,0,70.9950219031142,0,0,0,0,0,0,0,166.836745120387,880.313179188908,0,0,0,28.9760931609644,0,25.0209894245254,60.2943350754554,0,95.0532857257596,0,0,177.820116135928,48.3319468070912,0,46.1020101894,0,0,45.9933848225428,0,0,106.063980335859,0,0,0
"gene1921",113.226351548804,0,0,0,0,0,140.890168946333,0,0,271.530229689253,0,0,0,257.702685166493,0,100.555438052581,147.912537564319,0,0,0,0,0,0,0,15.6800696821092,0,0,166.742332579961,319.059805672508,28.086284715226,22.6393767066871,0,490.727175316155,52.6998700925029,209.838364384891,0,0,0,0,196.269046922581,0,549.959336200689,124.826532362992,152.208842396446,0,0,0,117.091915967249,0,0,0,0,0,181.944591162138,169.834822905768,141.433484634301,420.843015711749,90.0428939475415,51.299573871551,680.779112984461,129.506624601807,0,0,64.8645702694939,0,0,0,38.7607186455743,230.40699878997,0,10.9481508077731,0,82.2652211580132,0,0,0,51.7396113784421,0,665.425020759398,1847.71595674573,0,0,0,0,0,156.00203744629,0,0,643.708584864996,0,105.053336366097,233.838491336994,0,0,0,0,0,213.890714252019,0,0
"gene1922",0,0,21.4980211290096,68.5718603394386,0,0,0,0,0,0,26.3791096307852,0,0,0,0,0,0,0,27.2907369466822,29.0820303002655,0,114.35335433368,0,0,0,0,37.1368540967591,0,43.3723898373694,68.4982649230562,0,50.9324507788313,0,0,0,14.6088757764652,29.6931177465162,0,0,84.0935682684317,0,199.882890005022,0,381.700259359591,0,0,0,0,15.274969742735,0,0,0,0,60.3005476737084,257.843240181214,0,0,0,0,0,479.889285336053,0,0,81.0142241606916,0,34.9913940439635,0,0,37.4041243725516,0,0,0,0,0,0,0,0,0,1397.86343082098,0,0,0,0,0,31.1944902430619,0,41.343350160201,164.874454457721,0,0,0,0,13.6336587428852,0,0,139.309593234217,0,0,0,0
"gene1923",0,6.27396339760449,74.8717234450027,0,36.2255646118501,0,0,97.0985730560197,0,0,0,0,0,816.147989742812,0,0,0,79.7980805916898,0,0,0,101.807468420387,0,0,0,67.9761809988147,0,0,0,0,294.042911038359,0,56.5077443884406,0,312.64487127832,0,0,69.3545411733437,0.310179483768543,30.8008758303531,0,0,0,0,0,78.4192780345023,13.9501681530914,0,0,114.039552478182,0,0,0,0,0,0,0,0,0,0,0,0,1685.98512035134,342.175773283573,259.27911620171,0,0,139.614203648538,0,240.875809126391,0,0,0,103.448991137674,0,0,18.8722496955229,276.107665102379,530.086252404684,0,0,137.017695586688,229.609062014315,0,0,0,206.180793308732,0,0,0,0,0,0,0,0,0,0,295.788416647421,0,0
"gene1924",90.9497283558764,1401.94957396544,25.8629716066366,0,0,1233.48537304176,349.352055150236,143.471807773939,0,0,235.682077723721,0,184.182061202509,279.702794833949,0,0,0,0,0,971.069682705477,199.036825388578,0,139.088743356701,374.724449399903,260.48695090707,0,0,1347.83154146804,0,1303.83331157325,1836.23966907376,0,513.311644552836,0,432.951810795638,505.255385155903,0,198.936230566515,14.7612279274746,234.229249897169,0,0,0,0,282.254967346193,587.169676496803,1243.42816482241,0,0,0,0,149.854260733145,0,0,59.5770322869939,0,2148.70266482746,242.561207091085,0,939.671228576407,594.236627137901,0,0,131.64837488793,646.853986264813,331.84215171441,341.260948161972,0,0,0,0,367.326528725329,0,0,0,0,82.9810383318558,0,0,586.460470410327,0,1122.18338908228,104.611573767198,776.133600383613,544.364215843221,0,158.984643652582,0,0,623.113574357278,0,579.365307060769,0,318.063235966223,56.5790531657935,750.951746019453,301.793990347213,0,0,0
"gene1925",0,0,0,0,0,0,55.1636732645678,100.867175689014,0,0,0,0,0,0,40.2975928277852,0,0,0,0,0,0,0,0,0,660.254241783105,0,678.824540125848,118.585117601131,36.309651448964,0,0,0,0,0,0,0,0,0,0,233.500620617666,0,0,213.978657617531,125.712408823688,0,6.37840715003984,2.54991449039596,0,0,0,0,41.8607739222642,0,157.732499065147,0,0,0,65.2508794872509,0,0,0,0,29.4464377934839,0,0,0,99.2556551287584,120.988534564144,0,0,0,0,0,0,26.1145007556345,0,0,0,83.5408627934282,1342.02676217499,48.5421006918057,0,35.5015202515574,0,62.0488134014717,0,0,0,0,0,246.34817537156,0,262.023630810687,0,0,0,0,0,0,0
"gene1926",0,0,0,0,0,0,55.470897520452,0,225.145759937692,0,0,164.517963230039,170.242570299646,0,26.6556005176887,11.5686082102055,191.713968095145,0,0,0,81.5647777639882,0,0,0,107.821225823309,0,0,68.9917089002233,0,0,617.893688603581,0,0,0,0,201.594067942636,0,101.772769879479,0,72.3372014130594,0,0,0,0,76.7925244593628,152.363703286853,0,0,0,21.3319979507916,0,57.3845885111008,31.836962863113,81.6680987431389,0,0,0,395.419549611336,176.4045865001,0,396.365089167436,0,93.5919384623288,0,84.7069068505837,0,0,0,96.8902596330035,0,0,56.5126258082107,0,0,0,0,0,0,0,0,0,0,23.110759528553,0,0,0,0,17.9144871861181,0,0,0,0,0,77.8244487476873,0,0,188.027108430479,0,98.397335637336,0
"gene1927",0,0,0,0,0,0,11.9490804977155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2895230279227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49243049623952,0,39.4087563881523,0,0,0,0,0,0,19.3705089332835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.598651092891,0,0,0,0
"gene1928",0,0,25.4523675736016,0,0,0,120.581747640656,66.5906299883012,0,0,0,0,395.919109772765,0,0,0,306.740879648844,0,509.959189749441,0,0,0,942.320712891788,76.8559233954725,11.5920804216857,0,0,0,0,323.454380413883,0,0,607.287881202127,0,0,0,327.777030562538,0,0,119.636245833131,1311.80891660103,50.3944853933639,0,0,0,0,0,0,80.9379484930493,0,8.7953093397754,0,1515.1845254406,606.856838158683,0,33.6714230887752,0,0,0,0,0,0,0,0,20.2795136356716,207.696713610136,87.2764456927487,0,0,0,0,191.873813168155,0,0,0,0,46.6817766348575,77.0918422944448,0,45.4245863085405,242.797856218627,0,136.517105574051,0,0,0,0,0,271.090608302577,0,47.8404274161754,90.2564908201421,0,0,0,162.984503662888,0,0,129.682113730748,0
"gene1929",0,2.46345610335519,0,0,0,0,0,0,0,0,0,0,0,0,5.28583659134015,0,0,0,492.890271603361,86.6511473897516,0,0,0,0,49.6900230716684,0,0,0,0,23.1923800553691,133.560821230998,63.3404612511058,46.9602300146892,0,0,0,15.1987092561532,0,0,0,0,50.6428224900833,0,0,0,31.1503793914822,0,20.400447560594,1.25144316374955,0,0,0,0,0,0,0,0,0,0,0,8.44366998150225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2159148570605,0,0,0,0,0,0,3.2576975002526,0,0,0,0,0,0,0,0,0,0,0
"gene1930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4367946929071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06425434679783,15.1797814198327,0,2.17291190227892,0,0,10.5582075275097,0,20.841898241518,0,0,0,74.1860484099436,0,0,0,0.306421382766193,82.0338945508644,1.95706991629158,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2043180215308,0,0,0,0,0,0,0.0751231034727169,100.59563598631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1931",559.509736060031,81.0747277183641,263.175121111494,0,0,0,965.821162489774,0,0,0,308.576869657993,323.981142987043,276.444616223436,174.860830879787,0,154.455852402218,213.773676787779,0,34.15373212037,0,51.3298507174649,27.3680944120838,177.307131481006,0,76.4273168883022,121.011039730338,0,0,0,533.827457247246,0,0,0,0,0,0,84.0059531839047,0,0,0,1408.65440593155,50.4351743895225,0,39.9229942968164,0,43.4070382933712,0,702.18266006497,0,0,114.796639324518,0,0,0,0,49.6457837631225,102.01749183693,0,0,400.734139738618,0,0,0,346.128246027792,0,0,42.6498553318896,254.939441566611,248.753302305176,0,0,0,376.904797256608,0,0,0,359.619384412817,0,0,429.213757181443,0,139.581580110373,0,0,0,211.359782442664,0,0,0,2027.59574628297,0,0,645.36667469003,0,29.2513595019349,0,1659.66404813608,0,27.1472300123516,1234.2955968571
"gene1932",241.626020596722,0,0,0,0,0,0,0,0,263.577913648702,131.947594696899,30.7312994181027,67.8671012428619,0,0,0,0,115.021556585783,0,0,0,0,37.0982333730303,0,0,0,0,0,0,36.1016021176459,0,144.66793527822,0,0,34.7071019405541,44.4921447423274,0,0,225.416976140847,0,0,199.812025969696,0,0,0,29.2024076826316,74.8155774242686,0,81.1809331640395,120.953765951165,0,0,16.1914411407121,0,15.0346929787243,0,0,0,0,0,0,0,0,73.0506099008336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.915897611562,0,41.468305128688,0,105.045607699928,0,141.222372563425,0,22.6315486124432,48.1500107611572,0,46.2921471594142,0,0,0,35.9361158267695,0
"gene1933",156.660393271374,0,0,0,859.8490007536,0,275.970817913986,0,0,0,0,0,0,56.8524845762166,0,0,125.717083882782,0,673.853062757215,66.5240459673011,69.1687341525074,0,0,108.49394024932,0,71.1845435384253,0,0,0,194.398876033771,1268.29220872412,0,0,223.302948690375,634.052865929999,0,0,20.3146467879775,1503.36581179706,0,66.9714920942983,0,0,0,534.366585873155,0,0,0,174.128865822002,137.195068010027,1542.84060972437,17.0998999215284,0,0,0,429.152992578996,0,534.106920580937,362.054943110157,641.449055135317,0,0,0,951.490584564936,0,0,0,0,0,1063.15959685993,1434.73712641355,5165.18576616691,0,43.6002560665336,116.111585093775,0,765.905008692379,0,284.340940630527,0,10.4492759935653,0,0,322.087904337541,107.119762781313,0,0,23.8603251631193,0,1220.6797091158,0,0,0,0,0,0,18.6700147616933,0,0,0
"gene1934",0,0,0,102.235034356241,0,0,0,0,0,0,39.5381781982729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2554012425252,0,0,0,0,2.80871253195106,7.18217833434648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4951447045793,0,0,0,0,0,0,21.5771824923427,0,0,0,0,0,0,0,39.0823991113045,0,0,0,2.12884338465883,0,0,9.78453671811049,0,139.432281239143,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55659937872639,0,0,0,0,0,0,0,26.197295996773,124.076095254538,0,60.8027229788272,2.62911127338041,0,0
"gene1935",3.17513598682784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29846931620459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60349339450985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.133205884464,0,0,0
"gene1936",95.7639895086309,0,18.2123907626229,0,29.1320548187212,0,7.00000296293644,58.3912536762382,9.58883544318223,0,0,0,0,0,111.367369152849,0,31.036743610347,110.919729030203,0,0,0,0,0,0,85.5391640813469,0,0,536.440362919841,0,0,105.882371930069,0,529.468619930608,0,0,0,0,319.260300163371,0,0,115.568204413054,0,0,0,0,0,0,0,0,0,0,0,132.076080482838,0,0,38.6070349905632,297.663257400396,0,0,0,0,0,0,511.17213124637,0,66.1530043579972,0,0,0,0,230.970574510003,0,0,0,0,0,58.7160951933328,0,51.1044040666208,17.0725548500222,26.8019426615594,0,0,0,19.3469926314022,0,0,0,102.772260767281,0,36.3541916903761,0,0,0,0,102.062306701963,0,0,0,67.0798186807563
"gene1937",0,104.340935244842,6.94760016725302,0,4746.65903768073,425.173194815944,589.430673557657,11.7401758520151,162.530960009533,0,0,0,67.2468472706977,0,0,0,0,218.175638044614,1445.91170380222,135.794874506732,0,291.697067408858,0,5.78339020026441,0,0,0,0,7.07797600486152,0,0,0,0,945.860802280986,121.031140007573,24.2640600249171,229.529908606181,0,809.70797846069,460.026899662943,0,0,109.518622678891,57.8709222790401,19.9230355120753,0,0,0,0,802.818991506882,1072.89146432483,0,0,973.886090838073,468.377063750635,0,0,0,0,1347.04755513267,0,0,0,0,0,209.944415791972,0,0,913.965176412702,0,64.1768353976219,503.511529834224,0,58.1937535123096,66.6753893182332,0,0,0,0,0,0,0,0,0,0,60.5531264823822,0,0,0,94.6612172496226,0,6472.94297563252,0,0,0,17.1043384418342,0,0,127.141057253454,495.654770306333
"gene1938",0,258.296234032745,2607.75532536748,0,1398.42076766844,13210.3218842451,0,0,174.938179556416,0,587.304801816684,0,0,8495.09491831429,18814.5104536569,0,0,2615.57061516137,3364.78533727807,1782.92156100199,3798.56034046325,438.398547383197,5434.46607904611,0,878.103028841385,234.250099423676,1108.13295804056,35087.9599741631,3760.48086414993,811.131064963635,0,6292.50315098276,0,0,361.786322366302,0,22901.045098068,20684.7283602355,2513.04697771225,9013.88347175998,15570.8284100353,679.694592132253,325.11377045727,643.141563229115,0,2465.73360495411,0,0,0,0,253.61304258736,0,6285.17153152663,1.02007087067744,746.505169732413,0,212.982911557228,1294.23547133803,0,762.730093159115,662.410850200515,23.4313075845004,0,526.54271988061,0,0,8066.85910807709,1617.2438957993,0,0,0,27101.6546991965,353.327984468907,114.834371821417,372.517479649119,0,2618.2554870399,363.544240060813,213.260355322433,628.568943199369,0,0,0,1212.93631225924,4061.38755811805,5091.30248610437,2122.78952201864,3056.63129417224,252.788567158716,0,0,0,0,157.39578817292,6329.62310670033,526.816195934732,324.560910763398,0,0,715.036067906558
"gene1939",1375.5133720158,1142.1736186621,235.185017064309,13.0130737524327,2143.55500150516,0,0,35.1229500798519,0,40.4088372100294,0,0,0,0,0,164.043152224052,0,765.186612883401,0,0,0,26.0843173604076,0,0,32.4944491760672,0,0,0,209.133112064382,1609.99786317782,367.411850925821,0,18.6505597229662,104.587370291942,0,0,0,46.8373809409107,0,77.7455979024752,0,0,0,0,148.047928733589,379.22297876838,0,0,0,0,0,150.623858207495,0,554.791392515973,0,0,203.308519755239,451.329751872467,3990.71912047898,199.899929812736,356.671678170606,0,274.608606798476,61.4743726995146,0,0,0,0,873.954958413594,82.2573186958152,523.929499657587,0,21.5525548821078,0,0,0,469.028655226326,79.8256663713732,54.7113811311841,0,0,0,36.593545289341,0,0,0,0,0,0,298.813689970282,0,382.133055868548,0,0,0,0,0,22.9866127622162,0,0
"gene1940",0,109.009477294226,72.5841126428551,0,0,0,0,0,0,0,1429.43174346568,305.437287572301,0,0,0,298.150907866056,0,0,23.7672085240168,128.669362616068,0,979.480948028418,0,0,0,0,38.2268349567362,0,0,0,0,55.30325944804,49.1063328746523,0,0,1714.00157150109,0,0,12.1643461594787,106.627053681526,0,0,98.0963006669324,531.402480455081,0,155.95915214601,549.746700070314,0,1514.10771166262,1014.10445926272,734.020904202194,304.491926317754,0,0,0,129.272133766885,178.147232866885,30.8032298996384,0,39.8875073651864,64.9173345492489,18.543742465229,6.36336902678262,0,0,0,0,0,0,0,0,0,1602.39226103588,321.864330601631,197.511199662867,0,0,0,288.703042229918,0,2933.86796786333,0,131.957256094165,2009.45797755135,213.162671562208,0,0,0,0,428.50510591918,55.6216107195491,0,2298.90835794593,0,0,0,289.100533811069,55.7675700489147,0,0
"gene1941",81.4897703282856,0,0,36.8751357573899,0,0,0,0,11.3388901873511,79.8036577971385,0,0,0,0,0,0,0,0,63.0703556672709,0,0,0,0,0,187.569150298225,28.7394552872319,0,0,0,0,0,9.0898535385146,0,0,87.9314976995412,0,0,0,0,0,0,0,0,58.0232767582721,0,0,0,0,0,244.396470670293,4.46168043774826,46.4062125499596,0,0,0,0,14.9103647995099,0,0,0,0,0,0,0,0,0,0,0,0,0,39.685709903225,0,335.888005042479,0,0,67.557064020793,22.010801045317,0,0,0,0,0,0,0,30.8089109150818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1942",88.7943177517553,111.493736083579,145.381391658217,0,140.961954292126,0,306.660564167555,0,65.1017592879465,0,0,0,0,0,16.4812276241316,0,0,0,0,0,38.766873863852,0,0,0,0,222.440252436661,0,12.4253483063044,151.261143568957,0,22.9200264386851,1347.98876922984,0,0,269.163364945536,658.400679704331,0,1085.00123739273,0,0,0,0,394.447251245433,0,0,0,660.032970595273,0,0,96.3206052585781,0,0,0,293.564875377549,0,0,0,70.055875213502,0,0,29.5391096382718,0,0,24.0366610070649,40.8856266380203,0,0,89.599142690465,8988.9687754956,0,0,0,0,56.0270150703353,0,0,0,0,0,0,0,0,68.7950216538551,0,1451.83179910549,0,138.219441015796,0,0,0,569.324810072083,0,0,0,0,22.6721886218966,0,0,0,0
"gene1943",51.5445109738156,0,0,0,0,0,0,0,0,0,0,248.099079532108,0,0,0,0,115.035082304386,6.71762642573422,0,37.7094423684082,0,0,0,0,0,903.52701923096,0,0,0,0,0,0,0,0,0,0,2.78701826784618,0,0,0,0,0,0,0,0,41.4351946611399,15.0185596662414,0,0,0,0,0,0,0,0,0,0,52.868981118731,0,0,16.5104102043131,0,0,255.327524474261,0,0,239.518813933013,0,0,0,10.7631214750135,0,0,0,0,0,0,0,0,64.3564136844982,0,0,0,8.96559034178112,0,6.95448273141354,0,0,317.595809474111,0,0,20.1450570601694,388.926268694854,67.8141799853498,0,0,0,0,0,0
"gene1944",850.636158333777,10.3773559428392,0,0,0,0,0,0,0,293.156746423619,525.313715750891,0,0,186.560062082096,0,26.0618221406302,72.1856340556375,0,0,0,0,40.6622393110954,179.669755297312,0,0,0,12.4023583805704,1.03583682240168,0,0,0,4441.89505282871,0,14.1791383982679,191.814449355423,0,0,0,0,0,0,0,0,0.0787817903316559,507.263809615717,85.9489212429289,0,0,125.177070382795,0,58.5966670215983,0,0,0,0,0,339.64114735948,0,7.3468412144083,0,0,0,0,0,0,392.012764009562,0,389.191493986856,14.673302218169,0,0,0,0,0,0,0,12.5806251107631,42.1354290578736,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.38744217716,65.7632556990468,102.597883172279,13.0193927848138,15.6312838317742,51.490310584273,0,292.543216938433,0
"gene1945",0,0,0,0,0,0,0,0,77.5910238528509,0,0,0,0,0,0,0,0,0,98.2094787976459,0,0,0,0,0,0,0,7.89593047563629,0,0,0,172.050440886698,0,0,0,0,0,6.63453357618198,0,0,0,0,0,0,0,0,0,0,11.0607381727779,0,0,0,81.5829741206105,0,0,83.7341649905592,0,0,0,0,0,52.3032517054678,0,0,0,78.5357558154724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89160948396258,0,0,0,11.5569303498315,0,0,0,0,0,0,0,0,0,0,0,4.77143225665936,0,51.1854379440328,0
"gene1946",205.446792399622,0,0,0,0,0,349.784050144779,8.51917724447783,0,0,0,0,0,0,0,32.7589813015611,0,28.3046119135299,80.2118582894878,0,0,0,227.592646305063,0,0,0,0,0,0,0,0,207.794947928209,0,0,66.1860100579343,7.43729391209544,159.547149080223,0,0,0,0,0,4.33418634470506,0,189.93535712059,0,46.9419042860527,5.82467413677835,0,0,0,6.82031403355259,0,28.2932113981486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4684692396985,0,0,0.769971049234751,0,0,0,0,11.1147533732908,0,0,0,18.7961773955113,0,0,0,9.42040206223236,0,0,0
"gene1947",0,0,8.61503945500733,0,0,0,0,0,0,0,0,0,0,0,6.26433330310938,0,0,0,0,0,0,82.1596463506795,0,74.4464465465406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32379576389235,0,0,75.9850166402672,0,0,0,0,0,0,0,0,14.1204819719929,0,0,0,0,0,0,0,0,0,0,6.04195543935527,0,0,0,24.9722883721638,0,10.0805180691497,0,0,0,0,0,0,0,0,0,0
"gene1948",0,163.273328347591,0,0,128.772883539279,0,0,0,0,0,0,0,0,0,0,0,198.154003309304,0,0,0,0,108.391829348018,0,27.6668166139839,0,0,0,0,33.4309939149399,0,27.6823365094187,0,0,0,0,895.854286166616,0,366.269593707383,0,0,0,0,0,0,130.974307271008,0,0,52.1033997867075,0,0,17.3130223422519,0,0,0,0,0,22.4532291628684,0,0,0,0,0,11.8056348955393,0,699.275281412339,0,0,271.414808509386,0,0,0,156.698394398449,0,78.6513701018451,2781.21232897629,0,0,21.5565052838851,0,114.587656965736,0,0,13.3844785633284,0,0,0,0,1982.08246370347,0,0,0,0,0,14.4507543354725,294.261587621427,0,228.652143172076,400.566639694125,0,167.651510619978
"gene1949",0,813.875387143567,0,0,0,143.215752963359,0,0,0,2266.05412412993,0,111.783454164784,7.15861116807271,427.066036679915,0,0,0,0,0,0,0,0,0,2740.96546805514,0,0,0,578.559175036986,0,0,0,8.38792352181457,2379.54313647468,0,0,225.967354065902,56.9867194374633,0,0,586.040349928297,0,161.477346928033,13.2018827046421,0,3439.79220294456,443.82079700369,0,7.07554726711859,0,0,520.374815609992,212.459295808931,0,0,22.5823738849972,0,0,0,3.6549480092814,412.155777884397,0,0,0,0,0,0,0,838.353858983433,0,27.8321235522866,0,0,0,6.80729552598971,0,212.136636264927,23.3598788575962,0,0,0,0,0,0,0,0,0,243.200897492861,222.690113474162,0,0,0,48.1172999047131,186.777986731902,10.5209847591814,0,685.910442080404,0,0,0,0
"gene1950",0,0,0,0,0,247.4441299856,0,9.10358023638856,3282.76492641266,0,0,0,0,0,0,0,23.3396028740481,7.46905058947811,0,41.4089659975281,108.14716911515,0,123.166323715269,0,0,0,0,0,0,7.44504918341244,0,0,0,0,0,0,0,0,0,0,0,0,44.6865854328507,0,0,0,0,0,61.4145447448044,0,0,0,61.5066429143974,0,9.75395454901148,0,0,0,0,0,50.4121764620895,0,0,0,0,0,0,10.1615524170163,25.0818841954412,0,77.9787830808389,290.844424775871,7.22510320508534,0,0,144.524234251884,0,0,0,12.7829064351077,0,30.1106035422575,0,0,1445.64251789028,13.3243562159077,0,24.9640850469769,0,0,0,124.65190375861,0,0,0,0,0,68.0912313017232,0,244.826283022532
"gene1951",0,0,313.714210226863,0,0,0.171767503297466,0,144.707031291982,0,0,0,749.585106208504,0,0,0,0,0,0,0,0,0,0,6.09020256092027,0,0,0,14.7917531134017,0,0,0,0,1439.27186265279,0,0,0,0,0,0,0,0,0,6.73491887377063,48.568984025771,0.791863396262307,0,0,9.78309605587158,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73841317909894,16.2056799927334,0,0,0,0,0,0,0,0,0,22.8374146914661,0,0,0,0,0,0,84.0518441311214,0,0,0,0,0,0,0,75.7321706227961,1.86673016377423,0,0,0,0,0,177.92568910998,524.725152257277,0,0,0,55.5305097048965,0
